"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSG00000149557" 21.5201794114092 -3.71374029083671 0.61285950006242 -6.05969278514645 1.36381779078571e-09 4.51677422292541e-07
"ENSG00000149591" 70.6148356672993 -4.40904274379145 0.613442396299175 -7.1873785874447 6.60470880584199e-13 5.73413887988388e-10
"ENSG00000149596" 7.35736524029852 -3.76663464071578 0.97466323315589 -3.8645498389425 0.000111294264608523 0.00707563224236598
"ENSG00000149716" 90.2394298743473 1.27237644207844 0.344552502809379 3.69283761314707 0.000221765639313973 0.01219368521031
"ENSG00000150551" 16.4829535086464 -4.56773996838299 0.961276625576349 -4.75174351154573 2.01670090793453e-06 0.000258993400879729
"ENSG00000151012" 24.7802647981094 -3.22885621816082 0.689526175757868 -4.68271739591602 2.83096689491592e-06 0.000350572170004328
"ENSG00000151640" 39.2510444575777 -2.11958012584547 0.604323325023308 -3.5073611063477 0.000452574544186757 0.020857974381112
"ENSG00000151651" 22.3154939865852 -2.37656386379439 0.678247134340327 -3.50397921858655 0.000458361125817023 0.0209888128384573
"ENSG00000152767" 79.1872234330311 -2.27229081846463 0.398291219509558 -5.70509895061871 1.16275521058656e-08 2.85722697891644e-06
"ENSG00000153029" 40.3933169671038 2.01784255038135 0.45812861418596 4.40453289294495 1.0601205538795e-05 0.00107836977198557
"ENSG00000154736" 98.104935821017 1.53190546554667 0.442666455949727 3.46063146406703 0.000538910027016505 0.0235417720697609
"ENSG00000154832" 164.70128000188 -1.00571286773677 0.316164337557849 -3.18098137033801 0.00146777067986621 0.0479293434914535
"ENSG00000154917" 9.97133521574176 -7.65922198518446 1.35060638120294 -5.67095053879626 1.4200739585036e-08 3.37054554050828e-06
"ENSG00000154930" 7.11283920984174 4.60620618975014 1.32764914189834 3.4694453861236 0.000521534088032672 0.0229943249153971
"ENSG00000155876" 296.329493503184 -1.24235413464735 0.292953423154906 -4.2407906392356 2.22733819486206e-05 0.00198247020206441
"ENSG00000156113" 284.410982984222 -1.37837302960798 0.391571694350076 -3.52010385197986 0.000431377857889505 0.0201418100793588
"ENSG00000156345" 15.1791720818778 -2.07231864715649 0.587281090415896 -3.52866571217018 0.000417660359898328 0.0196300369152214
"ENSG00000156959" 27.5925720031498 -8.07101754118955 1.19507635436384 -6.75355805653597 1.4426273913531e-11 9.33838940011796e-09
"ENSG00000157399" 13.4172889849204 2.59688317469424 0.786711948315753 3.30093267332958 0.000963640036758167 0.0354967717007913
"ENSG00000157510" 11.7861646909325 -3.67083146953544 0.863547314864497 -4.25087474229649 2.12937235294574e-05 0.00191926529609495
"ENSG00000157557" 56.4771864016047 -1.40449338954486 0.39407758154271 -3.56400225571483 0.000365242812508345 0.0177522965629056
"ENSG00000157613" 232.62218610056 -1.27894454627095 0.366638763888619 -3.48829603478448 0.000486109543847044 0.0217694528739804
"ENSG00000157657" 17.7350649304826 3.44344866917104 0.952202275139113 3.6162995605823 0.000298844522187536 0.0150916483704706
"ENSG00000157873" 32.3545599941374 -2.22685152932955 0.54290959846606 -4.10169858042906 4.10128312110985e-05 0.00317425939824594
"ENSG00000158164" 12.5117375402172 4.62764631988478 1.12353438435295 4.11882928046736 3.80802128799606e-05 0.00299613431836198
"ENSG00000158710" 2828.97019239913 -1.59043161646106 0.364556152330665 -4.36265197087797 1.28495268110572e-05 0.00124651922776311
"ENSG00000158796" 49.1695980343318 -1.23135629524066 0.366790755214363 -3.35710831785009 0.000787622501019298 0.0304797066223256
"ENSG00000159167" 587.635383147224 -2.20420055232334 0.555513993767675 -3.96785783446019 7.25215722212645e-05 0.00506264563726974
"ENSG00000159176" 76.6788186496541 -1.68792498140736 0.452682509396016 -3.72871702876137 0.000192457117084777 0.0110071558409812
"ENSG00000159202" 353.79581953922 -1.54173107706592 0.480259793707998 -3.21020226399236 0.00132641601554764 0.0443415269422862
"ENSG00000159251" 10.3320276933361 -3.54097207973307 0.822115148299477 -4.30714856313922 1.6537254516867e-05 0.00153926170963858
"ENSG00000159352" 520.15367382805 -1.24774132174909 0.364077631286692 -3.4271298605724 0.000609997278835849 0.0257773627534164
"ENSG00000159377" 356.883313878787 -1.14961722290666 0.350947209254468 -3.27575542016372 0.00105379777136175 0.0380317722149795
"ENSG00000159403" 503.136618219024 -1.85379200485772 0.313983476839622 -5.90410687695075 3.54562260455151e-09 1.00986423022836e-06
"ENSG00000159733" 12.0584095258871 -2.17883194585869 0.652886966125582 -3.33722689976261 0.000846188364698586 0.0324129692096303
"ENSG00000160539" 4.73463803093804 -4.66181349609949 1.35154669116937 -3.44924339392674 0.000562159745701698 0.0241419192327001
"ENSG00000160691" 313.807195835552 -1.24246451869844 0.330053585703924 -3.76443272400318 0.000166927600901366 0.00982320646461305
"ENSG00000160712" 14.532319466391 -2.50408973699195 0.707493409446876 -3.53938242187962 0.000401064387640031 0.0190385264812723
"ENSG00000160752" 278.111401468841 -1.42568340917349 0.388781228446934 -3.66705824473234 0.00024535692292412 0.0132012261416333
"ENSG00000160753" 115.787540770911 -1.54072759293153 0.397892519067357 -3.87222055982085 0.000107848290121772 0.00691832207037909
"ENSG00000160783" 67.73168882425 -1.2425095355567 0.376685796457387 -3.29853035936612 0.000971923695007689 0.0355814019038676
"ENSG00000160789" 1122.62579649289 -1.33852822942109 0.271408492941399 -4.93178461335067 8.1481735079125e-07 0.000116038138926182
"ENSG00000161267" 27.6539437453002 2.31370106811009 0.592233827716532 3.90673575170637 9.35513651955557e-05 0.00619658135697632
"ENSG00000161653" 48.3050042973141 -1.77235918146056 0.469535756592542 -3.77470545443164 0.000160196832567529 0.00946623689873106
"ENSG00000162415" 5.23387531917323 -4.54317131389746 1.33032925782384 -3.41507283792977 0.000637649576470284 0.0263506252297213
"ENSG00000162458" 4.35962942521017 -6.66905989094302 1.52929487418947 -4.36087245403057 1.29544867431318e-05 0.00124651922776311
"ENSG00000162493" 60.7946538695235 -1.52162063235674 0.477345628678834 -3.18767061210591 0.00143423816747697 0.0470621791314276
"ENSG00000162576" 31.868184765318 -5.22468540893977 0.677859950110458 -7.70761778755096 1.28187977807702e-14 1.95827483349706e-11
"ENSG00000162595" 13.8302172499548 4.87232254211167 1.170708664966 4.16185741843224 3.15669436648969e-05 0.00258715172139886
"ENSG00000162704" 162.581386960951 1.21746956538006 0.368360897822221 3.30509989680728 0.000949425533657385 0.0352726333958472
"ENSG00000162734" 740.699761572315 -2.16010147246426 0.411468213434149 -5.24974081092649 1.52313366914439e-07 2.78089058747247e-05
"ENSG00000162735" 83.7171005670623 -1.14647970363598 0.359018510269899 -3.19337212661847 0.00140621602784534 0.0464638571984815
"ENSG00000162783" 108.626155173687 1.44130731415408 0.389213663006586 3.70312620327949 0.000212958873568597 0.0119399500727968
"ENSG00000163131" 112.782123981748 -1.55483236169419 0.454422736920771 -3.42155494293693 0.000622641432122797 0.0260928453216927
"ENSG00000163344" 50.2111274152866 -1.59978151677491 0.438879930814987 -3.6451462107282 0.000267239823895749 0.0139405213630013
"ENSG00000163468" 195.123751070456 -1.34875131691031 0.284019884469845 -4.74879186514671 2.0463540649003e-06 0.00026019757355576
"ENSG00000163710" 45.1616698145361 1.40383987128761 0.443351545493941 3.1664260236729 0.00154324593276371 0.0496103054819141
"ENSG00000163993" 26.3398753078369 -8.79333599102501 1.30556820430958 -6.73525593071192 1.63641637584682e-11 9.60819601391797e-09
"ENSG00000164171" 32.5402398180029 -2.05961452973873 0.516240533217212 -3.98964125676689 6.61733018991757e-05 0.00471882247449827
"ENSG00000164176" 8.62639881172398 4.20376420046873 1.14887157267278 3.65903752905027 0.00025316426791738 0.0134026481019012
"ENSG00000164266" 187.765258379456 3.69351186890601 0.502388238667391 7.35190751818399 1.95397990693687e-13 2.140509834976e-10
"ENSG00000164574" 26.3406010127779 -1.62845867691685 0.493142967435024 -3.30220399448646 0.000959282772040758 0.0354834959912531
"ENSG00000164761" 4.54569535787281 -6.24419162120736 1.55197396828991 -4.02338682786523 5.73671568343954e-05 0.00423298280040738
"ENSG00000164818" 57.8711383497036 -1.49311743222338 0.41807567233906 -3.57140472649282 0.000355071711773495 0.0173170419430354
"ENSG00000164932" 4.19491107760748 4.93658740866624 1.45706459720203 3.38803606795873 0.000703950066727407 0.0282393039444085
"ENSG00000165507" 33.9104545699485 -3.5877010167326 0.549811781001104 -6.52532583095996 6.78538644874491e-11 3.01970901301801e-08
"ENSG00000165891" 15.6055762834235 -5.24831578341168 0.973646693430326 -5.39036985266284 7.0312822335657e-08 1.39072903178068e-05
"ENSG00000166049" 4.25041834430515 -6.45581937746238 1.58953539527077 -4.06145053244484 4.87687528026355e-05 0.00367468681831922
"ENSG00000166073" 67.5242696761934 -1.04917433957941 0.331492513935625 -3.16500160779846 0.00155082094164978 0.0497415338514292
"ENSG00000166165" 14.6397312977091 -4.12926226716011 1.02887964143347 -4.01335792922006 5.98610372764807e-05 0.00439423212296062
"ENSG00000166333" 158.919884848224 -1.28420995446595 0.375043197391049 -3.42416543853997 0.000616690659189093 0.0259831114719286
"ENSG00000166908" 62.497692715929 1.38161084265321 0.417393616714711 3.31009097246817 0.000932656534157285 0.0349525307971945
"ENSG00000167077" 3.68105259797171 -6.03611402510648 1.62532095394881 -3.71379819502198 0.000204171628755228 0.0115840962753116
"ENSG00000167123" 102.55192223614 -1.40028321322971 0.441070764600069 -3.17473595081594 0.00149972905244628 0.0485400941724716
"ENSG00000167157" 7.24876120163394 -6.95836140132359 1.41853495231308 -4.90531543828173 9.32773129311658e-07 0.000130231589554189
"ENSG00000167191" 30.2181800253062 -1.97146328920154 0.583266119105001 -3.38004081606295 0.000724750660399094 0.0288300954043115
"ENSG00000167600" 21.023988008495 -4.80956311486505 0.940250362046149 -5.11519411106484 3.13418476233714e-07 5.07203695459582e-05
"ENSG00000167613" 5.87986968046614 -6.78965726998461 1.61885760502731 -4.19410406999328 2.7395219518386e-05 0.00233613964767267
"ENSG00000167767" 61.3554424960152 -2.87695661131054 0.479412447136515 -6.00100524818311 1.9609965167286e-09 6.07098943363738e-07
"ENSG00000167772" 151.932106941673 -3.2638568087241 0.464777382312668 -7.02240886267657 2.18075253335283e-12 1.72533871263764e-09
"ENSG00000168209" 83.6674779348062 -2.80720264271089 0.512404378821708 -5.47849073648853 4.28969041514703e-08 8.60415228198717e-06
"ENSG00000168453" 19.8741356088124 -6.31384979362297 1.12202921117878 -5.62717060368665 1.83189527309714e-08 4.27672468593056e-06
"ENSG00000168528" 78.4815725484465 -5.6428656416043 0.668953058029429 -8.43536863143551 3.30160491504551e-17 7.83635926586053e-14
"ENSG00000168621" 86.0739850813059 -1.63500950349329 0.455547334804716 -3.58911001903718 0.000331808796701347 0.0163504812243041
"ENSG00000169083" 9.07133612030246 -6.52647054945322 1.30858975381015 -4.98740765045 6.11948547754032e-07 8.98428790573729e-05
"ENSG00000169213" 84.0525531124546 -2.0444390159067 0.51348380422063 -3.98150632814946 6.84798975821022e-05 0.0048040503520528
"ENSG00000169242" 4.5421338676701 -6.70045392541639 1.55845818820662 -4.29941205745587 1.71251812299414e-05 0.00158363445386751
"ENSG00000169297" 21.1685938000656 -8.36784664189476 1.32641526608959 -6.30861756180178 2.81538837721991e-10 1.05510383894707e-07
"ENSG00000169756" 186.742748731376 -1.16424649384648 0.337663470450601 -3.44794920307141 0.0005648602597665 0.0241566815595638
"ENSG00000169851" 7.74146545246599 -3.68958820638771 1.0069742995246 -3.66403413486282 0.000248273675951289 0.0132012261416333
"ENSG00000169918" 19.6776546382793 2.35893625193216 0.72478216645987 3.2546830773364 0.00113518966790462 0.0402145175637555
"ENSG00000170266" 283.146912324196 1.06653365661734 0.327304047080492 3.2585409992045 0.00111986693461393 0.0398700625395923
"ENSG00000170412" 7.78212549554349 -7.0831395421729 1.39249661382462 -5.08664758811756 3.64448130816248e-07 5.740802572377e-05
"ENSG00000170421" 8.2037128240186 -3.89588998908756 1.00253576396198 -3.88603591924857 0.000101894436574868 0.00665632418010408
"ENSG00000170442" 6.35552404948256 -7.0875588157166 1.51880556279181 -4.66653466997349 3.06321978546765e-06 0.000376063042800386
"ENSG00000170454" 59.7462103554542 -2.00809918114916 0.548081401256667 -3.66387032390608 0.00024843259644391 0.0132012261416333
"ENSG00000170801" 4.26847187808111 -5.71138799170991 1.54340315912702 -3.70051593968512 0.000215161563083303 0.0119847293791617
"ENSG00000171045" 2.92733666098724 -6.25420563198083 1.67608903043282 -3.73142805568377 0.000190397387309722 0.0109332628737006
"ENSG00000171345" 3.74565256705922 -5.44437931282859 1.68343456161274 -3.23409025629891 0.00122030884310556 0.0420784945149303
"ENSG00000171388" 50.268446559498 -1.84927351428285 0.508115859058691 -3.63947214265013 0.000273197489018748 0.0141410442975467
"ENSG00000171603" 197.522752022656 -1.32749962167958 0.29813286575901 -4.45271143890806 8.47926742887229e-06 0.000894468499663483
"ENSG00000171608" 88.3204876277285 -1.23619666668869 0.368886153414065 -3.35116039256993 0.000804736775252877 0.0310576054644342
"ENSG00000172061" 89.9971825377742 -2.0047380986827 0.565225974770694 -3.54679046640771 0.000389954604574386 0.0187612956883238
"ENSG00000172426" 4.46912718374205 -6.23533363328215 1.54582455485805 -4.03366191440448 5.49143112916517e-05 0.00409442255028488
"ENSG00000172927" 87.1186133522527 1.99133973380438 0.484361670812323 4.11126613397113 3.93495316973418e-05 0.00306216765520133
"ENSG00000173442" 83.8291239065143 -1.61737084173674 0.45088307388859 -3.58711811421065 0.000334352894256938 0.016419032990045
"ENSG00000173641" 11.6839640510356 -6.92258013677285 1.32155931918083 -5.23819100383916 1.62158192585958e-07 2.92315800078055e-05
"ENSG00000173727" 31.5582739907266 -2.64527841935062 0.474942232178412 -5.56968456398907 2.55200930822888e-08 5.50654008461931e-06
"ENSG00000173918" 125.432784221614 -1.88733431495959 0.363664251823736 -5.18977134952037 2.10552467268588e-07 3.65668010533166e-05
"ENSG00000174837" 8.24605437491039 -6.08558194510731 1.38533174485328 -4.39286977124158 1.11864141403756e-05 0.00111402604037125
"ENSG00000175274" 18.1061441631347 -8.12077769434834 1.29413095378322 -6.27508187684433 3.49450351168478e-10 1.27603139768982e-07
"ENSG00000175745" 51.1664022920002 -3.70563975397347 0.553804790223127 -6.69123817524307 2.21290150602426e-11 1.12549751240327e-08
"ENSG00000175832" 37.414931877732 -1.80830910827071 0.532405062148816 -3.39649119971226 0.000682557521463335 0.0276144933612482
"ENSG00000176171" 281.563950710536 -1.79456474992045 0.320579130603457 -5.59788388764536 2.16983992340465e-08 4.9048714840009e-06
"ENSG00000177706" 512.046603833906 -1.99408238565088 0.322646601101055 -6.18039173152896 6.3942736451982e-10 2.27652127453169e-07
"ENSG00000178031" 25.3039898158161 2.09570457389806 0.621378486106975 3.37266999221031 0.000744431175109961 0.029435417043117
"ENSG00000178726" 4.05210546643694 -5.4129924303765 1.53827536253987 -3.51887091361784 0.000433387525140116 0.0201695155082366
"ENSG00000178860" 98.535519758744 -2.2408107585615 0.419281236369852 -5.34440982373193 9.07121215299398e-08 1.7224417636105e-05
"ENSG00000178971" 16.513258156363 -1.99393151704737 0.595715866976057 -3.34711836226365 0.000816563369123172 0.0314288619991435
"ENSG00000179242" 13.7007078132871 -8.14320808920738 1.82366329639389 -4.46530239727353 7.99557387653164e-06 0.000862613390724902
"ENSG00000180353" 29.4422439417668 2.41308298601234 0.526016268933779 4.58746835131848 4.48653415887703e-06 0.000519453113468031
"ENSG00000180964" 57.5944497098457 1.28188532241703 0.400733270804526 3.1988492491364 0.00137977297278378 0.045802673439193
"ENSG00000181666" 3.36075635209994 -6.04689734647991 1.66833239334845 -3.62451593614592 0.000289503169837438 0.0146719382265301
"ENSG00000182117" 403.985477702654 0.971847902521949 0.297896905139704 3.26236320604333 0.00110487482863977 0.0394348933199472
"ENSG00000182636" 34.2106576849548 -9.28959540019789 1.26633903832652 -7.33578853612075 2.20419814402551e-13 2.24214184064766e-10
"ENSG00000182809" 58.629356698234 -3.72338240342202 0.458903014578849 -8.11365862749691 4.91180033798601e-16 9.99270694475124e-13
"ENSG00000182870" 80.6892778449718 -2.11312025380026 0.463663320337695 -4.55744537277875 5.17795515272109e-06 0.000594671446208879
"ENSG00000183010" 191.497974352504 -1.93474755187698 0.463446581131863 -4.17469376330665 2.98387163116781e-05 0.0024849892338866
"ENSG00000183160" 30.2240080885197 -4.49788820334418 0.748888979164108 -6.00608144663127 1.90060743092277e-09 6.01478898306026e-07
"ENSG00000183688" 6.52709263518881 -6.64996955164614 1.44461659567556 -4.60327644826505 4.15895583258564e-06 0.000485472868949608
"ENSG00000183856" 53.4222692965789 -1.92690454210575 0.580062311026838 -3.32189233031656 0.000894091878070645 0.0337739056647322
"ENSG00000184260" 18.5818638297789 -3.31508485138612 0.995896996792758 -3.32874269333294 0.000872389605952782 0.0331634253270319
"ENSG00000184497" 199.033195757179 -0.861642160404561 0.260538841757393 -3.30715433672996 0.000942489495896035 0.0351396959961454
"ENSG00000184792" 42.5758081638543 -2.21114002279287 0.511786891776529 -4.32043113710376 1.5572464809867e-05 0.00145899652208761
"ENSG00000184939" 6.93270718819162 -4.91120490543909 1.2629116673664 -3.88879525967214 0.000100743057873622 0.00661143726810254
"ENSG00000184979" 7.22354905320929 -4.27682787994148 1.16691626502313 -3.66506835848816 0.000247272527707256 0.0132012261416333
"ENSG00000185022" 113.438390894933 -1.36575475563203 0.398243501952204 -3.42944642897387 0.000604813815231237 0.0257773627534164
"ENSG00000185187" 18.4100773543195 -1.96175289917182 0.598959939883288 -3.27526562052562 0.00105562668210217 0.0380317722149795
"ENSG00000185215" 23.7734888765853 -1.77204831405224 0.551186040901807 -3.21497313530102 0.00130456730612481 0.0440129363598954
"ENSG00000185352" 4.53025067831077 -6.05832653310437 1.54058451254323 -3.93248567915507 8.40719897462726e-05 0.00563437226834134
"ENSG00000185896" 3095.5401455728 0.847592853773308 0.245699081594408 3.44971925931936 0.000561169811633215 0.0241419192327001
"ENSG00000185904" 3.39896876313927 -6.244141045728 1.56195454697169 -3.99764580719336 6.39755835926504e-05 0.00460139538355018
"ENSG00000186340" 20.4327484153149 -2.28513574710006 0.535907335425708 -4.26405013710966 2.00754366901545e-05 0.00182098276372287
"ENSG00000186350" 116.169879067318 -1.06955504408805 0.33539272963041 -3.18896311576778 0.00142784094753167 0.0469604686692808
"ENSG00000186918" 166.678299382834 -2.47196774975842 0.35481531055572 -6.96691398656603 3.23968599337729e-12 2.42822990693084e-09
"ENSG00000187634" 46.2779241102459 -2.19323601408074 0.68232238646967 -3.2143691275154 0.00130731494138303 0.0440129363598954
"ENSG00000187837" 81.2185319426012 -2.18497131145513 0.626083936310733 -3.48990156867833 0.000483198486840391 0.0217073490570789
"ENSG00000188636" 120.723262676153 -1.12422240888325 0.280586518775713 -4.00668718436148 6.15763286450521e-05 0.00445661382273506
"ENSG00000189067" 246.069181729072 1.14429104596324 0.283280226037378 4.03943142085835 5.35809311496106e-05 0.00401603179211371
"ENSG00000189120" 33.0220731222457 -1.34094899930588 0.413117574376713 -3.24592581501532 0.00117069341800899 0.0409996997100886
"ENSG00000189171" 676.979227088332 -1.77143224685136 0.44430787857092 -3.98694763763594 6.69287892994249e-05 0.00474195466872194
"ENSG00000196139" 48.4293301421096 2.0794717007845 0.429427806245367 4.84242443209727 1.28264421833492e-06 0.000170711554329977
"ENSG00000196312" 77.0214863591696 1.65426329310624 0.348152825598503 4.75154349318414 2.01869724721929e-06 0.000258993400879729
"ENSG00000196510" 90.2173796599751 1.08375233439803 0.313424461053362 3.45777840936771 0.000544649161964994 0.0236474046205594
"ENSG00000196739" 24.4801246316482 -2.92360946146813 0.632649860656111 -4.62121252731503 3.81503702859162e-06 0.00045274951936811
"ENSG00000197046" 406.954503245034 -2.09922206791134 0.319316397533577 -6.57411296170785 4.8944064529049e-11 2.32337474319396e-08
"ENSG00000197358" 50.5870122945341 -2.17545606624048 0.450669868894117 -4.82716111369671 1.38493077686211e-06 0.000182618511049012
"ENSG00000197467" 21.9680003979925 -4.09815983665935 0.625333322182165 -6.55356062325033 5.61811100277111e-11 2.58088770291818e-08
"ENSG00000197622" 75.3142876875397 -1.06745446179381 0.325096421238756 -3.28350111553476 0.00102526238968166 0.0373421015126764
"ENSG00000197951" 8.45838712089639 -6.86019444798342 1.38115973095222 -4.96698122182707 6.80031701084574e-07 9.88197087259736e-05
"ENSG00000197971" 12.0171628635029 -4.99830136316908 0.996376725679857 -5.0164774370443 5.26274536209169e-07 8.05879104317718e-05
"ENSG00000198033" 50.6179765734395 -8.88929263558847 1.55212554792358 -5.72717371186917 1.0211759002546e-08 2.69306777694921e-06
"ENSG00000198498" 30.8171500848456 -1.61719181404388 0.448237757623067 -3.60788841756569 0.000308699190883976 0.0153298987520688
"ENSG00000198517" 124.374242286813 -1.24974132729246 0.329701858945868 -3.79051950537426 0.000150332525924462 0.00911015107102241
"ENSG00000198727" 2903.02907411967 1.33994739086093 0.393836048083636 3.40229747221204 0.000668218614245486 0.0271620506361007
"ENSG00000198768" 251.205775300675 -3.10166518745849 0.409270695397084 -7.57851764697979 3.49525367447701e-14 4.52508250711155e-11
"ENSG00000198837" 52.744944350622 -1.25212395893662 0.394199789387115 -3.17636891912948 0.00149131168005511 0.0483776073705349
"ENSG00000198840" 5244.13294194699 1.78549445704751 0.412426604709246 4.32924170424518 1.49623645847686e-05 0.00141111943080589
"ENSG00000198873" 37.4663132818816 -2.84595305915822 0.448862118560397 -6.34037255869539 2.2921020661829e-10 9.06717375680853e-08
"ENSG00000198885" 22.6713679449638 -2.91438094378755 0.59956632764959 -4.86081490802271 1.16903518793658e-06 0.000157058774635894
"ENSG00000198886" 7914.19599577425 1.4067128024698 0.428347377627554 3.28404672455573 0.00102327955826793 0.0373421015126764
"ENSG00000198899" 4540.63635197023 1.38753173639575 0.437509539112552 3.17143196285555 0.00151689396554566 0.0488734999170493
"ENSG00000198938" 35994.1388922599 1.53400345311152 0.365390952642117 4.19825242529746 2.68982706629763e-05 0.00230757995488823
"ENSG00000198959" 128.395319501731 -2.67936085761807 0.359223817821789 -7.45875057468295 8.73467783950344e-14 1.03658789260307e-10
"ENSG00000203685" 11.4645395509537 -7.55387444162517 1.32364059815044 -5.70689237862635 1.15057479679472e-08 2.85722697891644e-06
"ENSG00000203706" 6.22326339954704 -5.15298089285052 1.4132578216635 -3.64617185474701 0.000266175999538108 0.0139366453978962
"ENSG00000203805" 20.1534945920021 -2.64748809695757 0.675162510745718 -3.9212605184986 8.80869651157211e-05 0.00586189939351862
"ENSG00000203926" 3.39329270475879 -5.63242050563964 1.64917357549186 -3.41529878318587 0.000637120829696368 0.0263506252297213
"ENSG00000203950" 522.93899878231 0.807263195380978 0.227683595655249 3.54554834333919 0.000391797113176943 0.0187864736995045
"ENSG00000204060" 3.01911108092067 -5.62652376044053 1.6989784799252 -3.31170984619432 0.000927276660282205 0.0348426040081237
"ENSG00000204272" 119.790523630008 1.38167669870812 0.342672248907237 4.03206475900575 5.52889460795841e-05 0.00410088479749665
"ENSG00000205336" 77.8973814494533 -1.26610051960126 0.356478067388868 -3.55169261569218 0.000382761725504886 0.0184776601115766
"ENSG00000205542" 820.913670734901 2.12723551349941 0.416350721400609 5.10923940840877 3.23458279413662e-07 5.1756959068876e-05
"ENSG00000211448" 66.5285927144602 -5.15331087963209 0.548294595637689 -9.39879933275391 5.51892316817685e-21 2.61983282793355e-17
"ENSG00000212747" 17.475641373778 -5.19986702392581 0.871089261428626 -5.96938483135218 2.38149795329389e-09 7.06560674017881e-07
"ENSG00000213626" 28.7292225625662 -7.92118271856897 1.23134875933299 -6.4329319037604 1.25165736324972e-10 5.22657921699715e-08
"ENSG00000214193" 5.67645688218587 -4.03054574558196 1.16764095113985 -3.45187083550585 0.000556714159269492 0.0240977700369509
"ENSG00000214548" 21.950683824574 -8.41293312320579 1.32900045767503 -6.33027105041294 2.44730903829473e-10 9.41949405793386e-08
"ENSG00000214706" 88.8523680456373 -1.07639820304608 0.332974599795756 -3.2326736144629 0.00122637590538092 0.0421855537887191
"ENSG00000215483" 6.4283613268981 5.50033167162954 1.39889424360472 3.93191386466507 8.42722627032304e-05 0.00563437226834134
"ENSG00000221968" 190.282537903182 -1.06788416481114 0.275608968432198 -3.87463503414203 0.00010678461769959 0.00688108479936586
"ENSG00000224982" 292.786508272488 1.67326491490356 0.32384471957928 5.16687416449885 2.38041407417727e-07 4.0356520036141e-05
"ENSG00000230387" 13.6917613095627 -3.10673519006694 0.839840312050705 -3.69919750872755 0.000216282244957837 0.0119847293791617
"ENSG00000230734" 218.609741963789 -1.4979247395992 0.464209649300653 -3.22682809772669 0.00125170635097551 0.0427471226480629
"ENSG00000231290" 51.4099250258436 -3.26957136273663 0.55473149724229 -5.89397100938112 3.7702334459592e-09 1.05278224517461e-06
"ENSG00000232294" 4.8976327307416 -6.24495053300902 1.51890788361944 -4.11147417190816 3.93140859905218e-05 0.00306216765520133
"ENSG00000234287" 171.063560930588 -1.45959489420734 0.336942554885769 -4.33188053287651 1.47841159011788e-05 0.00140360396365792
"ENSG00000234337" 37.9341920154418 -2.63689100753838 0.638430130434166 -4.1302734345341 3.62332023742941e-05 0.00288266500006884
"ENSG00000234688" 19.0985950574397 -2.26542916048668 0.597180989938853 -3.79353864013427 0.00014851550727985 0.00907729330116888
"ENSG00000235782" 35.0241753251355 6.73292741896266 1.28777707943949 5.22833301388868 1.71045220805308e-07 3.00722838208443e-05
"ENSG00000237232" 8.28491181788742 -6.3100913614029 1.41475053854144 -4.46021485025084 8.18775305003432e-06 0.000870162620787603
"ENSG00000237265" 24.8816293203466 2.29896909832667 0.577256696102174 3.98257675285546 6.81720982687188e-05 0.0048040503520528
"ENSG00000239697" 2.9965705927796 -5.78070193143329 1.75176962748195 -3.29992131427843 0.000967119403125274 0.0354967717007913
"ENSG00000240225" 2.97677682658146 -5.64166271282241 1.68024168994437 -3.35764952541393 0.000786082142747712 0.0304797066223256
"ENSG00000241506" 40.1869538742021 -1.87234689946273 0.578825208967106 -3.23473627350106 0.00121755135444492 0.0420784945149303
"ENSG00000243167" 8.46219285301327 4.75054204151927 1.25536033153816 3.78420595439603 0.000154200094898379 0.0092267376111253
"ENSG00000246705" 101.996749870525 2.7416940041686 0.560800730344824 4.88889164335216 1.01405289756254e-06 0.000140205119555225
"ENSG00000247095" 34.0141723264968 -1.76732334745363 0.484707939751648 -3.64616133244932 0.000266186893352136 0.0139366453978962
"ENSG00000247627" 23.2951629180807 2.25775268873626 0.661148822493679 3.4148933068059 0.000638069997992926 0.0263506252297213
"ENSG00000248464" 3.71877647090314 -5.35370356660685 1.58437681891738 -3.37905951581965 0.000727342603624785 0.0288526072930935
"ENSG00000248968" 12.6760052094769 -2.79874615503006 0.745079638871587 -3.75630470759975 0.000172440720134239 0.0100644602271791
"ENSG00000249306" 38.9333036067188 -1.47721695073569 0.422212615893819 -3.49875132842358 0.000467442314946282 0.0212383992957017
"ENSG00000249641" 3.07588902413376 -5.81846272485419 1.68703586076732 -3.44892652264531 0.000562819829032823 0.0241419192327001
"ENSG00000250337" 9.70457555062791 4.5791653139613 1.24511570191912 3.6777026479574 0.000235344085250481 0.0128411307205062
"ENSG00000250742" 4.18135940543294 -6.05448239340692 1.5396392171679 -3.93240333572685 8.41008020549031e-05 0.00563437226834134
"ENSG00000253837" 10.4711617555613 -2.2769451536604 0.708807178311451 -3.21236187122798 0.00131648437329905 0.0442171083965843
"ENSG00000254337" 12.2579595027725 3.62025764759593 1.03174710753376 3.50886144595029 0.000450029280872222 0.0208080097042251
"ENSG00000254682" 34.2894690660398 1.97757513649564 0.580960999183037 3.40397227916601 0.000664134930012536 0.0271001304822594
"ENSG00000260386" 7.87610452019074 -4.78441623280798 1.39837312666332 -3.42141603094459 0.000622959582148412 0.0260928453216927
