"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000226948" 2.05614347352632 0.0377766787394513 4.75670670763585 0.000526899656989176 0.183502635763962 0.0550647165094551
"ENSG00000063127" 1.69924981280155 -1.3596856263701 4.7436801470559 0.000538412452876876 0.184133849919429 0.036638824032555
"ENSG00000277938" -2.16966146211245 -1.06901943265585 -4.71669633932938 0.000563108516853909 0.184133849919429 -0.00162157494959292
"ENSG00000231442" -1.81457398176371 -1.21153092511024 -4.71356108496977 0.000566054078192385 0.184133849919429 -0.00607510188807669
"ENSG00000278981" 1.88969676775213 -1.36648553208864 4.70765935202481 0.000571642672508472 0.184133849919429 -0.0144628553737762
"ENSG00000235529" 2.60701550088365 -0.656046133881735 4.70023097802737 0.000578759294208874 0.184133849919429 -0.0250287349991494
"ENSG00000238266" 1.57997106793016 -1.38950531258795 4.69627156833021 0.00058259044563735 0.184133849919429 -0.0306642970825637
"ENSG00000233876" 1.6505747259662 -1.48661281713275 4.68935271563456 0.000589349159189014 0.184133849919429 -0.0405185135960036
"ENSG00000235374" -2.55673411960362 0.590483182978101 -4.68519863384098 0.000593446554949808 0.184133849919429 -0.0464388839271317
"ENSG00000279170" 2.67278703155956 -0.900358855288122 4.67270567570374 0.000605950019622431 0.184133849919429 -0.0642613524174225
"ENSG00000110108" 1.08337789575164 7.61610982713178 4.67105330776023 0.000607624344038571 0.184133849919429 -0.0666205966938787
"ENSG00000242527" 2.62785788143454 0.189899251331997 4.65585311789512 0.000623255961303497 0.186449417962254 -0.0883449648639356
"ENSG00000197380" -2.08177664551781 0.295512950419271 -4.6217880314726 0.000659838497616723 0.191904718238401 -0.137172410483593
"ENSG00000185164" 2.57791483433828 -0.532829105083802 4.62106066878578 0.000660643713498873 0.191904718238401 -0.138217101302993
"ENSG00000228397" 1.69924981280155 -1.17974361196055 4.61609855294766 0.000666164488613631 0.191904718238401 -0.145346409347586
"ENSG00000213495" 1.87800182736413 -0.718486198154167 4.60225502196747 0.00068182358292347 0.194020383950442 -0.165257793030228
"ENSG00000231908" 2.49842971435072 0.554562194564895 4.5856619536907 0.000701102218950545 0.197102640686651 -0.189165922229142
"ENSG00000012211" 2.37608735559587 0.316526664690797 4.57204736284355 0.000717346397626098 0.19926858145485 -0.20881663866492
"ENSG00000107611" -2.62539638372276 -0.88622622436479 -4.54291504803137 0.000753443185835029 0.206833450567936 -0.250967863846098
"ENSG00000257935" 2.41340938766354 -1.06474999323825 4.5312852484965 0.000768379615872767 0.208481046009013 -0.267833899740926
"ENSG00000158220" 2.27443397163839 -0.637818058404856 4.44938672076906 0.000882735256541419 0.236446341942552 -0.38723076698906
"ENSG00000233431" -1.51654909374207 -1.34829386058893 -4.44343229487436 0.00089171501204014 0.236446341942552 -0.395953768054221
"ENSG00000235045" 2.08045722394851 -0.0163125952518347 4.42378658438324 0.000922025243204435 0.241736371066655 -0.424774205123454
"ENSG00000280063" -1.78068117312001 -1.28210478193884 -4.40899643799577 0.000945553015973089 0.242709974459462 -0.446512079189881
"ENSG00000258111" -2.67528340206917 0.0280821545808891 -4.40239542432978 0.000956255267041265 0.242709974459462 -0.456225153945762
"ENSG00000171791" 2.24162143908072 1.07434817826906 4.40174808381226 0.000957311590689638 0.242709974459462 -0.457178056131976
"ENSG00000273565" 1.42098945002067 -1.42925071706533 4.39415372028192 0.000969795367778804 0.242709974459462 -0.468362108770394
"ENSG00000184459" 2.11712386915006 -1.23916363204878 4.38936973156372 0.000977746532921464 0.242709974459462 -0.475412061875125
"ENSG00000182774" 2.12753712669628 0.574682833422103 4.37192016816845 0.00100732981503189 0.247421409515305 -0.501157267076051
"ENSG00000263272" 1.42979724967524 -0.0762267870799075 4.35441384985327 0.00103794915772402 0.250678002562132 -0.527034202405795
"ENSG00000107829" 1.26614649470792 4.60881443236168 4.3509330770058 0.00104415205230794 0.250678002562132 -0.532185006857218
"ENSG00000161682" -2.58217632463695 1.19433412525942 -4.34240100919788 0.00105952068767739 0.250678002562132 -0.544818634857288
"ENSG00000219222" -1.26474805969053 3.1883196661421 -4.34017964510484 0.00106356056628315 0.250678002562132 -0.548109716388478
"ENSG00000260296" -1.78068117312001 -1.40170002175076 -4.33136652293452 0.00107974750149351 0.251948281998496 -0.561174418400023
"ENSG00000083828" -1.44600167765458 1.69550193304199 -4.30883080940342 0.00112231752849682 0.259288685246978 -0.594636282839191
"ENSG00000151812" 2.52371726041229 0.259958208681145 4.30230111847575 0.00113497632320795 0.259642524762101 -0.604346412152281
"ENSG00000183496" 1.7954827913375 -0.52757340477496 4.28760616969517 0.00116401198912288 0.263699570429061 -0.626222751611991
"ENSG00000174327" 2.15199190638787 -0.43402203543701 4.26895734354901 0.00120197835915344 0.269433354332916 -0.654032586180034
"ENSG00000189050" -2.01027414718534 0.166509721556202 -4.26195305546847 0.00121656934547704 0.269433354332916 -0.664491264274958
"ENSG00000254598" -2.06062775356794 -0.878494395865101 -4.2481407320132 0.00124588558219134 0.269433354332916 -0.68513726391063
"ENSG00000111335" 1.25435165515324 1.44480762594879 4.24613939930616 0.00125019397389559 0.269433354332916 -0.688131140045999
"ENSG00000136235" 1.84472473511905 3.63604979262309 4.2444549668418 0.00125383217614809 0.269433354332916 -0.690651417829308
"ENSG00000143630" -1.99622718450114 0.642489045672404 -4.23803254905327 0.00126780538617977 0.269433354332916 -0.700264654511955
"ENSG00000141519" 2.08163764857758 -0.583271957601008 4.23696234969169 0.00127014952329737 0.269433354332916 -0.701867155942033
"ENSG00000178917" 1.87800182736413 -1.27217308221157 4.22699149043354 0.00129220748162123 0.270900422029754 -0.716805599391854
"ENSG00000234589" 2.17749808248809 0.819557026985029 4.22338451154731 0.0013002848747464 0.270900422029754 -0.722213261470877
"ENSG00000273759" 2.35391164207904 0.280834451882087 4.21371727782267 0.00132219364697301 0.27302713768556 -0.736716122925062
"ENSG00000129991" -2.21326427257257 -0.337773898377947 -4.20789331998598 0.00133557751777721 0.273371629822924 -0.7454599551394
"ENSG00000271754" -2.56731382390537 -0.131876022866549 -4.19424161951863 0.00136750543189103 0.277472797806481 -0.765975631087573
"ENSG00000238120" 2.12424020099087 1.66302041918065 4.1819805541345 0.00139685774560436 0.279835128556221 -0.784424808549385
"ENSG00000239521" 2.08082628192581 1.01035306346132 4.17939394487107 0.00140313319795482 0.279835128556221 -0.788319678932809
"ENSG00000178234" 1.15576665291359 3.93008904643917 4.1623904899615 0.00144512222223515 0.283580309332497 -0.81394743367573
"ENSG00000034533" 2.35323123146908 1.83228395859167 4.16072343861817 0.00144930862636688 0.283580309332497 -0.816462287021583
"ENSG00000266677" 1.15568904440093 0.796286560102284 4.1571316875954 0.00145837135167136 0.283580309332497 -0.821882039038817
"ENSG00000110944" 2.03178213711316 -1.33096418974838 4.14444670123435 0.00149085229305883 0.287500391787064 -0.841037871169951
"ENSG00000198221" 1.69924981280155 -1.11106778845917 4.13249579366823 0.00152214154959616 0.291128286215384 -0.859106304715596
"ENSG00000213729" 2.47314384303231 1.7260226299798 4.12330089552004 0.00154667909219283 0.293416340953068 -0.873021852147525
"ENSG00000270482" 2.14811987198781 -1.30187975602971 4.11276019701538 0.00157531421945403 0.295002513029819 -0.888988919428397
"ENSG00000163629" -1.22123762000513 2.03423270321637 -4.11093601630795 0.00158032545336108 0.295002513029819 -0.891753789062587
"ENSG00000135898" 1.64841655141859 -1.27575583390976 4.08984423913328 0.00163948376278422 0.302520214137892 -0.9237561686425
"ENSG00000112658" 1.36144653370937 6.41445703398029 4.08738579842012 0.00164652726474296 0.302520214137892 -0.927490401493075
"ENSG00000229752" -2.45023454757763 -0.89630778964704 -4.06133049625816 0.00172313554226392 0.314122224556143 -0.967118604815759
"ENSG00000123388" -1.51654909374207 -1.12263315468384 -4.04876501684458 0.00176139347991704 0.315084867409882 -0.986263282926187
"ENSG00000197362" 2.72686301672717 -0.020297237990863 4.04422653187859 0.00177542737978904 0.315084867409882 -0.993183405330927
"ENSG00000240423" -2.12101729191993 -1.10110578315615 -4.04226412312535 0.00178153139765951 0.315084867409882 -0.996176488145154
"ENSG00000272606" 1.96079300030552 0.951750124879328 4.03926074367349 0.00179091549440379 0.315084867409882 -1.00075828481481
"ENSG00000189046" 1.530520563632 4.57968610507957 4.03766175967913 0.00179593243188113 0.315084867409882 -1.00319811101173
"ENSG00000187621" 2.15199190638787 -0.933919528774967 4.02431770738238 0.00183837285779541 0.316641648885458 -1.02357279651937
"ENSG00000185495" -1.53523797598015 1.47774847676236 -4.02402278843579 0.00183932249660043 0.316641648885458 -1.02402337262957
"ENSG00000232823" 2.14811987198781 -0.956685355378539 4.01835886099198 0.0018576593185757 0.316641648885458 -1.03267897501938
"ENSG00000261087" -2.10949979952671 0.0482975153533267 -4.01792070568295 0.00185908570743584 0.316641648885458 -1.03334874301676
"ENSG00000156374" 1.16746374922542 1.6608261460956 4.00421252942852 0.00190428988938999 0.321990581732073 -1.05431618101528
"ENSG00000267315" -2.04703067792849 -1.19617409644276 -3.99666698250446 0.00192965662995267 0.322642150076475 -1.06586823161605
"ENSG00000232759" 2.32075969036351 -0.620966073205621 3.994855750715 0.00193579759195622 0.322642150076475 -1.06864231001389
"ENSG00000168014" 2.55071463911488 1.67633916628742 3.98476764026424 0.00197037354223572 0.325054555351217 -1.08410118199058
"ENSG00000197557" -1.39864879982762 2.64632654492061 -3.98252898777287 0.00197813263306218 0.325054555351217 -1.0875334813558
"ENSG00000243517" 1.9767320158357 0.0859184158966772 3.97682685457262 0.00199803928927316 0.32602971171958 -1.09627896251663
"ENSG00000143178" -1.9701863907309 1.24320796881386 -3.96200709742843 0.00205075233383145 0.330683624223128 -1.11902823687794
"ENSG00000275713" 2.09542232509333 0.876380233632361 3.95409896643159 0.00207946813290687 0.330683624223128 -1.1311794145084
"ENSG00000165495" -2.43589147692571 -0.714769907222769 -3.95173480883191 0.00208813335729294 0.330683624223128 -1.13481361377223
"ENSG00000117010" 2.06490779486436 1.62591004852419 3.9487939010936 0.00209896469173184 0.330683624223128 -1.1393354037606
"ENSG00000183354" -2.15442309759048 1.8035761177967 -3.94763290905323 0.00210325660472197 0.330683624223128 -1.14112079278083
"ENSG00000233822" -1.67656515200574 -0.868548755345394 -3.94538543395491 0.00211159081208735 0.330683624223128 -1.14457748269678
"ENSG00000225177" -2.79028357562855 0.745842083943155 -3.93891038167009 0.00213579350882205 0.332244038232358 -1.15453994926453
"ENSG00000255568" -2.35882827484817 -0.629028069751628 -3.93310680671244 0.00215773021402729 0.333433621285515 -1.16347384505805
"ENSG00000103152" 1.0034941595581 5.72530417041098 3.91950443908816 0.00221006329988075 0.339273796311956 -1.18442982089703
"ENSG00000233058" 1.42407736916569 1.17525274564485 3.91285435806532 0.00223612451873717 0.341030911896819 -1.1946835334344
"ENSG00000063180" -1.12305319257938 3.76398532118674 -3.89846671856157 0.00229360174698585 0.346353719364106 -1.21688671563137
"ENSG00000169087" 1.55292481282404 3.43506128991034 3.89664505143015 0.00230098728192012 0.346353719364106 -1.21969977661155
"ENSG00000271795" -1.83352562477576 -0.34942252946562 -3.88722922127751 0.00233955537101686 0.346353719364106 -1.23424648111776
"ENSG00000162636" 1.51007208793319 0.359983165120982 3.88289387061953 0.00235753735836246 0.346353719364106 -1.24094793282246
"ENSG00000172379" 1.22559082334725 3.74046034729304 3.88134454761102 0.00236399815898846 0.346353719364106 -1.24334338960299
"ENSG00000244038" 1.19271539416621 5.91179712750202 3.87431621794575 0.0023935373686873 0.346353719364106 -1.25421380713597
"ENSG00000237187" 1.67158964826841 1.46228018288427 3.87365246794282 0.00239634666291895 0.346353719364106 -1.2552407133188
"ENSG00000226453" -1.3920356667955 -1.31716550385229 -3.87298529223285 0.00239917388878355 0.346353719364106 -1.25627297372323
"ENSG00000179409" 1.00902380358458 4.22484321301561 3.87170340515534 0.00240461569113676 0.346353719364106 -1.2582564736619
"ENSG00000151287" 1.37260331002555 3.40231003987588 3.86793146380561 0.00242070221635214 0.346531690284423 -1.26409406604712
"ENSG00000164972" 1.61913084844983 -0.109618887596349 3.85599832889683 0.00247233041556971 0.347651341047494 -1.2825735844094
"ENSG00000161381" -1.03939090537898 3.69720788073544 -3.85177688641026 0.00249086542587648 0.347651341047494 -1.28911497831331
"ENSG00000211891" 1.59400514467166 -1.29649097013004 3.84876422184838 0.00250418075565547 0.347651341047494 -1.29378460254486
"ENSG00000128714" 2.2472195007711 0.758947662917527 3.84571477427478 0.00251773350492297 0.347651341047494 -1.29851234741337
"ENSG00000230091" -1.84777058840581 -0.525980235795799 -3.84098070157313 0.00253892347440694 0.347651341047494 -1.30585406983137
"ENSG00000110042" 1.95377207359181 0.848266475247095 3.8370868102643 0.00255649067963793 0.347651341047494 -1.31189481708641
"ENSG00000140386" -1.4757852906741 1.65481395610218 -3.83017099482061 0.00258800113005576 0.347651341047494 -1.32262802592988
"ENSG00000248587" 1.54165604374181 2.18224281732019 3.82925155069386 0.00259222046434895 0.347651341047494 -1.32405541070986
"ENSG00000198722" 1.10561180819521 2.62926567062804 3.82352980274977 0.00261863760773478 0.347651341047494 -1.33294033631698
"ENSG00000242170" -2.6016384385783 -0.298104068001809 -3.82335337966537 0.00261945654824602 0.347651341047494 -1.33321435324826
"ENSG00000213664" 1.72410462013239 1.00844613199275 3.82078547035372 0.0026314065156903 0.347651341047494 -1.33720319355103
"ENSG00000077264" 1.40929450963267 -1.43217445216232 3.81738961533286 0.00264729581245648 0.347651341047494 -1.34247930146516
"ENSG00000108798" 1.81434103432904 -1.00705333884997 3.81487030491441 0.00265914765874224 0.347651341047494 -1.3463944002717
"ENSG00000079308" -1.34348838952849 3.58593468511761 -3.8106478176021 0.00267913481668835 0.347651341047494 -1.35295795423149
"ENSG00000213302" 1.6505747259662 -1.29883689409793 3.80569522970135 0.00270277548935906 0.347651341047494 -1.36065903363501
"ENSG00000229083" 1.4665733326165 -1.4341857564751 3.7967461164542 0.00274604022785464 0.347651341047494 -1.37458173327495
"ENSG00000168490" -1.42737166412269 1.46338758991204 -3.78961004929695 0.00278105111775064 0.347651341047494 -1.38569034747603
"ENSG00000275070" 1.91286986460195 -1.23122360042847 3.78750630608903 0.00279146005749447 0.347651341047494 -1.38896632371103
"ENSG00000212664" 2.04775679659557 1.33262770622914 3.78567230253474 0.00280056713650727 0.347651341047494 -1.39182266856985
"ENSG00000163923" 1.15529281480636 2.83204493626894 3.78124380705344 0.00282268410642785 0.347651341047494 -1.39872134424704
"ENSG00000088280" 2.43025226916876 -0.27304479174272 3.77722551234018 0.00284290820378633 0.347651341047494 -1.40498293188695
"ENSG00000056487" 1.44340023576669 -1.65800167949455 3.77623021181823 0.0028479405914074 0.347651341047494 -1.40653416011298
"ENSG00000087085" 1.44340023576669 -1.65800167949455 3.77623021181823 0.0028479405914074 0.347651341047494 -1.40653416011298
"ENSG00000100167" 1.44340023576669 -1.65800167949455 3.77623021181823 0.0028479405914074 0.347651341047494 -1.40653416011298
"ENSG00000162337" 1.44340023576669 -1.65800167949455 3.77623021181823 0.0028479405914074 0.347651341047494 -1.40653416011298
"ENSG00000196273" 1.44340023576669 -1.65800167949455 3.77623021181823 0.0028479405914074 0.347651341047494 -1.40653416011298
"ENSG00000236609" 1.44340023576669 -1.65800167949455 3.77623021181823 0.0028479405914074 0.347651341047494 -1.40653416011298
"ENSG00000160323" -1.43975122388893 2.60385830176242 -3.77606881271943 0.00284875751385225 0.347651341047494 -1.40678571961083
"ENSG00000119673" 1.38703667788314 3.52623543123922 3.77188834971406 0.00287000128768313 0.347651341047494 -1.41330248367812
"ENSG00000116774" 0.990223727273598 4.60094874820575 3.7648076675866 0.0029063561699148 0.347651341047494 -1.42434475488037
"ENSG00000219553" -1.78068117312001 -1.17024051386268 -3.76235648435807 0.0029190517309795 0.347651341047494 -1.42816866009719
"ENSG00000183765" 3.28710017849058 1.89701902274998 3.75423209327773 0.00296154083282942 0.347651341047494 -1.44084767283929
"ENSG00000155465" 1.44340023576669 -1.43234097358946 3.75343769856477 0.00296572941816097 0.347651341047494 -1.44208780541861
"ENSG00000258412" -1.98498637258014 -1.03990522930712 -3.74415543646341 0.00301512630959303 0.347651341047494 -1.45658351931397
"ENSG00000120756" 2.14029696599987 -0.933589069590039 3.74353272695321 0.00301847032071677 0.347651341047494 -1.45755631601775
"ENSG00000157150" -1.33050629352786 4.06587453148922 -3.74077818219056 0.00303330836284685 0.347651341047494 -1.46185997275364
"ENSG00000128536" 1.5630748193817 -0.209092078327046 3.73608661497959 0.00305875376225074 0.347651341047494 -1.46919190247741
"ENSG00000078487" -1.39008527588047 2.00961637723256 -3.73431708300554 0.00306840805441709 0.347651341047494 -1.47195792757854
"ENSG00000197798" 0.925947033256543 3.65485359824931 3.72953390676119 0.00309466161235341 0.347651341047494 -1.47943639192701
"ENSG00000145423" 2.01103399054153 -1.02141649182831 3.72578801740149 0.00311538314235133 0.347651341047494 -1.48529478515165
"ENSG00000185730" 2.71355944159661 1.11006626529354 3.72155787272769 0.00313895523421299 0.347651341047494 -1.49191233937354
"ENSG00000204388" 1.68187341473345 2.6184395929357 3.72114611766305 0.00314125948189178 0.347651341047494 -1.49255658297764
"ENSG00000234107" 1.87800182736413 -0.0665255503926534 3.71469387771644 0.0031775954475876 0.347651341047494 -1.50265429824882
"ENSG00000268834" 1.60238185367618 -1.61825627501718 3.71316214217957 0.00318628479763304 0.347651341047494 -1.50505210416085
"ENSG00000223770" -1.17090000301819 -0.900839374698568 -3.71232485921447 0.00319104493201967 0.347651341047494 -1.50636290672985
"ENSG00000102743" 1.30386798560361 1.78092945420926 3.71192285812325 0.00319333299387968 0.347651341047494 -1.50699228311147
"ENSG00000133083" 1.64337340778922 1.73265497248308 3.70151251707304 0.00325317677401151 0.347651341047494 -1.52329673154364
"ENSG00000010803" 1.10590447393214 4.55275450991151 3.69104213499861 0.0033145297483163 0.347651341047494 -1.53970664372661
"ENSG00000145708" 2.03377770685716 0.448122904471858 3.68867246728586 0.00332857956507822 0.347651341047494 -1.54342212937858
"ENSG00000215483" -1.62550694284842 -0.759627315522901 -3.68342525857807 0.00335990870343657 0.347651341047494 -1.55165147145392
"ENSG00000022567" 0.955194314290048 3.07513260159416 3.67880947885323 0.0033877183766888 0.347651341047494 -1.55889286006992
"ENSG00000204622" 2.22232441829456 0.213016547579091 3.67850083780526 0.00338958633023875 0.347651341047494 -1.55937714403059
"ENSG00000011422" 1.12015278758752 7.5001725513653 3.67684515550551 0.00339962491685938 0.347651341047494 -1.56197521557763
"ENSG00000164038" -2.1005830296486 1.45466474837334 -3.67633863689839 0.0034027020956228 0.347651341047494 -1.56277009264029
"ENSG00000235652" -1.93908740871028 0.229335459121092 -3.66822868917342 0.00345236297199862 0.347651341047494 -1.57550053548407
"ENSG00000240990" 1.87800182736413 -1.09860443294772 3.66761154866482 0.0034561723645651 0.347651341047494 -1.57646955270703
"ENSG00000127528" 2.70552624243848 0.860364024818929 3.66697911754819 0.00346008062164431 0.347651341047494 -1.57746261861552
"ENSG00000235109" 2.03178213711316 -1.05019455517611 3.66459416528627 0.00347485989214543 0.347651341047494 -1.58120791758933
"ENSG00000247033" 1.70569537440243 -1.44291621890006 3.66244495605759 0.00348823384743635 0.347651341047494 -1.58458349766129
"ENSG00000258940" -1.6727379039018 -1.18786211704808 -3.66141801296899 0.0034946428998245 0.347651341047494 -1.58619659311272
"ENSG00000084636" 1.35155519696551 2.53474939631925 3.65609970794523 0.00352802799902231 0.347651341047494 -1.59455213223653
